,entityName,state,year,quarter,count,amount
6032,pune,maharashtra,2019,2,44795652,58398808592.1738
6033,mumbai,maharashtra,2019,2,9050682,16756255698.406097
6034,thane,maharashtra,2019,2,7530876,12313829091.41301
6035,mumbai suburban,maharashtra,2019,2,7064507,11847987142.696594
6036,nagpur,maharashtra,2019,2,4188658,6025414879.616595
6037,nashik,maharashtra,2019,2,3923883,5791332953.556848
6038,aurangabad,maharashtra,2019,2,3396197,4796542321.512946
6039,solapur,maharashtra,2019,2,1820589,3474067537.180213
6040,raigad,maharashtra,2019,2,1818926,3167985278.4983797
6041,ahmednagar,maharashtra,2019,2,1790440,3545962730.754202
6042,411006,maharashtra,2019,2,22544991,34073354893.758354
6043,400008,maharashtra,2019,2,6827030,12401411002.36563
6044,411057,maharashtra,2019,2,2165856,1701151988.4702284
6045,411033,maharashtra,2019,2,1250933,1052200366.1481376
6046,411014,maharashtra,2019,2,1105699,1253903071.6756992
6047,411041,maharashtra,2019,2,994726,710421676.6720306
6048,411028,maharashtra,2019,2,822458,919595179.7844033
6049,410501,maharashtra,2019,2,816802,1127101247.649397
6050,411046,maharashtra,2019,2,736036,711637511.4949976
6051,440002,maharashtra,2019,2,684074,1196325635.67382
6052,pune,maharashtra,2019,3,67093416,78128868958.39702
6053,thane,maharashtra,2019,3,11231012,16108408586.919155
6054,mumbai,maharashtra,2019,3,10401047,19947302478.272934
6055,mumbai suburban,maharashtra,2019,3,10319061,15257508401.083763
6056,nashik,maharashtra,2019,3,7028066,8460253081.126101
6057,nagpur,maharashtra,2019,3,6165553,7727440587.3605995
6058,aurangabad,maharashtra,2019,3,5823390,6977918217.050415
6059,solapur,maharashtra,2019,3,2841225,4598818500.230581
6060,ahmednagar,maharashtra,2019,3,2826165,4766032718.090915
6061,raigad,maharashtra,2019,3,2748252,4158566617.3787417
6062,411006,maharashtra,2019,3,25995035,42031275308.282005
6063,400008,maharashtra,2019,3,7234595,14467758895.186302
6064,411057,maharashtra,2019,3,4113075,2568524077.835992
6065,411033,maharashtra,2019,3,2374065,1596921146.357568
6066,411014,maharashtra,2019,3,2158511,1880558906.2308745
6067,411041,maharashtra,2019,3,1863384,1151240194.4651384
6068,411028,maharashtra,2019,3,1473236,1359277972.777671
6069,411046,maharashtra,2019,3,1399162,1112254282.503057
6070,411038,maharashtra,2019,3,1367646,963376797.4875424
6071,410501,maharashtra,2019,3,1268839,1480979342.3825912
6072,pune,maharashtra,2019,4,91666565,103270644868.1607
6073,mumbai,maharashtra,2019,4,14329105,29174555412.502365
6074,thane,maharashtra,2019,4,13830713,20280076921.035427
6075,mumbai suburban,maharashtra,2019,4,12837253,20156220719.157547
6076,nashik,maharashtra,2019,4,10054198,12613474576.88743
6077,nagpur,maharashtra,2019,4,8223885,10735621488.951063
6078,aurangabad,maharashtra,2019,4,8161133,10014948231.036003
6079,ahmednagar,maharashtra,2019,4,4236391,7088367322.635469
6080,solapur,maharashtra,2019,4,3759589,6462184396.413737
6081,raigad,maharashtra,2019,4,3562595,5355626917.650449
6082,411006,maharashtra,2019,4,32779718,51360244641.273315
6083,400008,maharashtra,2019,4,10498727,22289347327.905037
6084,411057,maharashtra,2019,4,5242853,3141185779.034028
6085,411004,maharashtra,2019,4,4505845,5714251438.585219
6086,411014,maharashtra,2019,4,3033141,2406336857.5454073
6087,411033,maharashtra,2019,4,3008684,2018214638.8403163
6088,411041,maharashtra,2019,4,2544534,1467560436.8215373
6089,411028,maharashtra,2019,4,1970393,1750661972.7623062
6090,411046,maharashtra,2019,4,1918669,1432422961.6746247
6091,411038,maharashtra,2019,4,1808324,1188240881.385167
6092,pune,maharashtra,2020,1,107497963,119146177775.3236
6093,mumbai suburban,maharashtra,2020,1,23598054,40462122569.6479
6094,thane,maharashtra,2020,1,15699451,22551048276.307404
6095,nashik,maharashtra,2020,1,12019521,15505749977.367247
6096,nagpur,maharashtra,2020,1,10765004,15125508374.00669
6097,aurangabad,maharashtra,2020,1,9438690,11942430956.817465
6098,ahmednagar,maharashtra,2020,1,5518308,9057699649.519627
6099,solapur,maharashtra,2020,1,4939298,8556069047.344244
6100,mumbai,maharashtra,2020,1,4716907,8325816941.590815
6101,raigad,maharashtra,2020,1,4244606,6091061427.355885
6102,411004,maharashtra,2020,1,43278566,64894935103.99599
6103,400070,maharashtra,2020,1,10817537,21066837485.651253
6104,411057,maharashtra,2020,1,5637564,3498481662.551411
6105,411014,maharashtra,2020,1,3577288,2709270512.58689
6106,411033,maharashtra,2020,1,3338361,2293643428.210578
6107,411041,maharashtra,2020,1,2822563,1654901853.7680151
6108,440012,maharashtra,2020,1,2572365,5224820485.536901
6109,411046,maharashtra,2020,1,2258157,1670905373.9413047
6110,411028,maharashtra,2020,1,2249726,1954542698.8450613
6111,410501,maharashtra,2020,1,2085583,2215056414.553487
6112,pune,maharashtra,2020,2,58840981,94890914730.75931
6113,mumbai suburban,maharashtra,2020,2,14673823,26603760478.450813
6114,thane,maharashtra,2020,2,12230364,18163626280.67061
6115,nashik,maharashtra,2020,2,11893531,17207891612.65169
6116,nagpur,maharashtra,2020,2,8581175,13518590358.378927
6117,aurangabad,maharashtra,2020,2,7820545,11549930061.996231
6118,ahmednagar,maharashtra,2020,2,6617740,11240715303.18826
6119,solapur,maharashtra,2020,2,6271738,11057370637.178139
6120,palghar,maharashtra,2020,2,4237438,5239353069.683626
6121,raigad,maharashtra,2020,2,4056198,5669347658.182283
6122,411004,maharashtra,2020,2,27617700,58352702890.56201
6123,400070,maharashtra,2020,2,6133707,13985785942.628002
6124,444510,maharashtra,2020,2,1773268,4869612765.548667
6125,440012,maharashtra,2020,2,1695433,4365896358.668893
6126,411057,maharashtra,2020,2,1566812,1588831343.3615618
6127,411033,maharashtra,2020,2,1473583,1470500760.125216
6128,410501,maharashtra,2020,2,1370197,1438917505.312336
6129,421302,maharashtra,2020,2,1268368,1772795394.7374768
6130,411014,maharashtra,2020,2,1246164,1342419964.1812515
6131,431003,maharashtra,2020,2,1144503,1537431832.653778
6132,pune,maharashtra,2020,3,101472134,154366363808.0403
6133,mumbai suburban,maharashtra,2020,3,20687558,38421032377.84479
6134,nashik,maharashtra,2020,3,17587671,26675908700.898186
6135,thane,maharashtra,2020,3,16568232,26708998225.097702
6136,aurangabad,maharashtra,2020,3,12231686,19033463159.354687
6137,nagpur,maharashtra,2020,3,11746960,18854510864.94963
6138,ahmednagar,maharashtra,2020,3,8883332,16593214276.595516
6139,solapur,maharashtra,2020,3,8375851,16121372736.652992
6140,raigad,maharashtra,2020,3,5427408,8380993717.388746
6141,palghar,maharashtra,2020,3,5046305,7298216466.360156
6142,411004,maharashtra,2020,3,49082232,94100767700.43585
6143,400070,maharashtra,2020,3,9322422,19921445454.627357
6144,410501,maharashtra,2020,3,2801571,3007329077.40823
6145,411033,maharashtra,2020,3,2579266,2455050777.865257
6146,411057,maharashtra,2020,3,2246332,1998570489.5234246
6147,411014,maharashtra,2020,3,2096814,2005776005.6437986
6148,431001,maharashtra,2020,3,1958007,3661800243.2774534
6149,431003,maharashtra,2020,3,1924441,2632272615.053278
6150,440012,maharashtra,2020,3,1886074,4404411879.502844
6151,411041,maharashtra,2020,3,1815596,1737159508.2047925
6152,pune,maharashtra,2020,4,142350762,182511549425.14313
6153,mumbai suburban,maharashtra,2020,4,31947471,52567087497.07483
6154,thane,maharashtra,2020,4,30073494,43911916102.08778
6155,nashik,maharashtra,2020,4,25886584,38876096829.7729
6156,aurangabad,maharashtra,2020,4,19001745,27681773653.44072
6157,nagpur,maharashtra,2020,4,17881031,27734234062.40806
6158,ahmednagar,maharashtra,2020,4,13929256,25560818870.682503
6159,solapur,maharashtra,2020,4,12746918,24047679847.907963
6160,raigad,maharashtra,2020,4,9634903,13939207766.945723
6161,palghar,maharashtra,2020,4,8070045,11789420098.043339
6162,411004,maharashtra,2020,4,48628369,83733590846.6026
6163,400070,maharashtra,2020,4,10292942,19437071904.383442
6164,410501,maharashtra,2020,4,5088128,4921388816.8259945
6165,444510,maharashtra,2020,4,4444889,10914140072.251568
6166,411033,maharashtra,2020,4,4384385,3846739778.821233
6167,411014,maharashtra,2020,4,4117739,3458693807.9549103
6168,411057,maharashtra,2020,4,3737410,3034627308.599435
6169,431003,maharashtra,2020,4,3183797,4104217114.676458
6170,411041,maharashtra,2020,4,3105570,2764392022.9529486
6171,411046,maharashtra,2020,4,3049281,3141625296.983733
6172,pune,maharashtra,2021,1,208930588,253623629237.65793
6173,mumbai suburban,maharashtra,2021,1,49079788,75911506798.24135
6174,thane,maharashtra,2021,1,33503449,48840960311.87904
6175,nashik,maharashtra,2021,1,27235543,41832846588.20086
6176,aurangabad,maharashtra,2021,1,20324679,29945191784.134216
6177,nagpur,maharashtra,2021,1,20132732,31261594334.217766
6178,washim,maharashtra,2021,1,16119131,32164445523.209106
6179,ahmednagar,maharashtra,2021,1,14942900,27709537707.314117
6180,solapur,maharashtra,2021,1,13720797,26445846333.97523
6181,raigad,maharashtra,2021,1,10673549,15596964081.61911
6182,411004,maharashtra,2021,1,99287169,142692099313.189
6183,400070,maharashtra,2021,1,25090098,39416189451.46673
6184,444510,maharashtra,2021,1,14752939,29459240170.90883
6185,410501,maharashtra,2021,1,5597174,5283710135.059421
6186,411033,maharashtra,2021,1,5167231,4454661003.7049465
6187,411014,maharashtra,2021,1,5011718,4006389874.363821
6188,411057,maharashtra,2021,1,4560933,3672139833.675662
6189,411041,maharashtra,2021,1,3970507,3298137065.526967
6190,440012,maharashtra,2021,1,3927031,7099760065.066556
6191,411046,maharashtra,2021,1,3668053,3582816058.737564
6192,pune,maharashtra,2021,2,218732925,298657497266.99304
6193,mumbai suburban,maharashtra,2021,2,51172626,79709409341.93016
6194,thane,maharashtra,2021,2,34695330,51834001818.133484
6195,nashik,maharashtra,2021,2,28391827,47825836433.598206
6196,washim,maharashtra,2021,2,27190170,55251595071.35002
6197,aurangabad,maharashtra,2021,2,23744887,36191383377.4905
6198,nagpur,maharashtra,2021,2,22506189,36690120293.721405
6199,ahmednagar,maharashtra,2021,2,16869500,32660327252.892723
6200,solapur,maharashtra,2021,2,16828619,33876247851.21455
6201,raigad,maharashtra,2021,2,11509927,16915509520.363083
6202,411004,maharashtra,2021,2,120795663,186134320440.93646
6203,400070,maharashtra,2021,2,27988960,44355645215.55112
6204,444510,maharashtra,2021,2,25401557,51689666317.88881
6205,410501,maharashtra,2021,2,5820240,5718928168.939413
6206,440012,maharashtra,2021,2,4911423,9162320983.838173
6207,411033,maharashtra,2021,2,4333078,4447067830.754314
6208,431001,maharashtra,2021,2,4313072,7018036781.23728
6209,411014,maharashtra,2021,2,3826381,3573102470.8404264
6210,412105,maharashtra,2021,2,3522643,4155458263.9432354
6211,411057,maharashtra,2021,2,3471054,3320265998.5346704
6212,pune,maharashtra,2021,3,303322956,372243656247.4718
6213,mumbai suburban,maharashtra,2021,3,67846531,100494598469.06511
6214,washim,maharashtra,2021,3,47716080,89156949627.79579
6215,thane,maharashtra,2021,3,46296081,66370065441.36949
6216,nashik,maharashtra,2021,3,39927545,60198709473.80904
6217,aurangabad,maharashtra,2021,3,32667108,45343695947.53139
6218,nagpur,maharashtra,2021,3,29998841,44274024437.65408
6219,ahmednagar,maharashtra,2021,3,23270731,41445914645.10295
6220,solapur,maharashtra,2021,3,22642205,41800216299.60483
6221,raigad,maharashtra,2021,3,15666356,21716387176.67746
6222,411004,maharashtra,2021,3,155523883,217400690972.0777
6223,444510,maharashtra,2021,3,45378525,84950919432.04364
6224,400070,maharashtra,2021,3,35253876,52493227092.60605
6225,410501,maharashtra,2021,3,8483378,7512931034.073682
6226,431001,maharashtra,2021,3,6658569,9795663070.657686
6227,411033,maharashtra,2021,3,6391773,5955974410.850868
6228,411014,maharashtra,2021,3,6153220,5254893792.249605
6229,411057,maharashtra,2021,3,5518690,4869776610.609431
6230,440012,maharashtra,2021,3,5494787,9251767919.822668
6231,412105,maharashtra,2021,3,5234434,5620948987.57558
6232,pune,maharashtra,2021,4,371337618,454584743765.05554
6233,mumbai suburban,maharashtra,2021,4,92733033,134616103622.6073
6234,thane,maharashtra,2021,4,58731186,82756618879.3905
6235,washim,maharashtra,2021,4,58312102,108918964843.63313
6236,nashik,maharashtra,2021,4,50753398,77325087055.88705
6237,aurangabad,maharashtra,2021,4,42089766,58225600205.240555
6238,nagpur,maharashtra,2021,4,37294016,55504861303.13818
6239,ahmednagar,maharashtra,2021,4,30809337,53652623922.42543
6240,solapur,maharashtra,2021,4,29893044,53557566277.62863
6241,raigad,maharashtra,2021,4,19999796,27241010089.090332
6242,411004,maharashtra,2021,4,185423020,259406175394.85846
6243,444510,maharashtra,2021,4,55162139,103212697006.96255
6244,400070,maharashtra,2021,4,50340367,73187916008.75829
6245,410501,maharashtra,2021,4,10198767,9264010974.618313
6246,431001,maharashtra,2021,4,8557377,12404503527.716852
6247,411014,maharashtra,2021,4,7890419,6868558294.36281
6248,411033,maharashtra,2021,4,7862205,7410840168.559816
6249,411057,maharashtra,2021,4,7136353,6247408883.821518
6250,431003,maharashtra,2021,4,6407291,8067351256.978017
6251,412105,maharashtra,2021,4,6367461,6993658658.829407
6252,pune,maharashtra,2022,1,424149132,508475101454.5797
6253,mumbai suburban,maharashtra,2022,1,104595313,148080835860.6061
6254,washim,maharashtra,2022,1,73700274,136398563399.82826
6255,thane,maharashtra,2022,1,66420329,91604299445.99771
6256,nashik,maharashtra,2022,1,59914404,89903593917.99501
6257,aurangabad,maharashtra,2022,1,48288544,66140008400.38046
6258,nagpur,maharashtra,2022,1,43072958,63065806665.247505
6259,ahmednagar,maharashtra,2022,1,35927347,61917805949.94818
6260,solapur,maharashtra,2022,1,35130037,62436627060.524826
6261,raigad,maharashtra,2022,1,22836136,30642123149.62334
6262,411004,maharashtra,2022,1,209101358,285005833904.6318
6263,444510,maharashtra,2022,1,69862188,129741278088.80705
6264,400070,maharashtra,2022,1,56011211,80794740859.51787
6265,410501,maharashtra,2022,1,11640038,10636624234.637459
6266,431001,maharashtra,2022,1,9825891,13805827491.422024
6267,411033,maharashtra,2022,1,9348861,8590526583.137423
6268,411014,maharashtra,2022,1,9059263,7848200047.69926
6269,411057,maharashtra,2022,1,8561602,7472972778.678108
6270,412105,maharashtra,2022,1,7459104,8159684878.294653
6271,421302,maharashtra,2022,1,7450111,11482329394.52514
6272,imphal west,manipur,2018,1,29863,46026262.666274294
6273,imphal east,manipur,2018,1,21960,26028937.81002756
6274,thoubal,manipur,2018,1,8288,8366772.887529282
6275,bishnupur,manipur,2018,1,7005,11341627.667845085
6276,kangpokpi,manipur,2018,1,4187,12129421.383849183
6277,churachandpur,manipur,2018,1,4081,11708258.721273843
6278,kakching,manipur,2018,1,1622,1924584.2384454876
6279,ukhrul,manipur,2018,1,1399,1647288.6651835062
6280,jiribam,manipur,2018,1,1305,3564799.4519929583
6281,tamenglong,manipur,2018,1,1007,1709209.2458958817
6282,795004,manipur,2018,1,12606,23682933.58208196
6283,795001,manipur,2018,1,8487,10244714.67605827
6284,795133,manipur,2018,1,4140,6458893.323608544
6285,795130,manipur,2018,1,4015,1947352.8842733959
6286,795138,manipur,2018,1,4012,3186030.4751248285
6287,795009,manipur,2018,1,3749,4170135.4255989287
6288,795149,manipur,2018,1,3632,3526963.202119058
6289,795008,manipur,2018,1,3285,2936870.674948047
6290,795002,manipur,2018,1,3020,4270672.741117084
6291,795148,manipur,2018,1,2976,3058970.431631125
6292,imphal west,manipur,2018,2,46604,84363001.78828333
6293,imphal east,manipur,2018,2,42065,54561898.745482706
6294,thoubal,manipur,2018,2,20689,17968719.216563758
6295,bishnupur,manipur,2018,2,11338,19352100.53894212
6296,churachandpur,manipur,2018,2,7110,18055703.270787828
6297,kangpokpi,manipur,2018,2,6741,20315625.916537788
6298,kakching,manipur,2018,2,3879,6411513.6565497685
6299,ukhrul,manipur,2018,2,2800,6394470.819340965
6300,jiribam,manipur,2018,2,2710,6467614.407545684
6301,tengnoupal,manipur,2018,2,2080,6077962.2428630125
6302,795004,manipur,2018,2,18869,44371601.789746955
6303,795001,manipur,2018,2,11421,20780535.104123443
6304,795138,manipur,2018,2,10598,10328620.30235086
6305,795130,manipur,2018,2,8787,4411550.308926317
6306,795148,manipur,2018,2,8124,6416280.939354524
6307,795008,manipur,2018,2,7956,6424120.1701824935
6308,795149,manipur,2018,2,7677,7402520.412686354
6309,795133,manipur,2018,2,7109,10382916.496883135
6310,795009,manipur,2018,2,6537,7127037.549029747
6311,795010,manipur,2018,2,5110,8471239.484244682
6312,imphal east,manipur,2018,3,60511,89605715.78431109
6313,imphal west,manipur,2018,3,53577,121033722.07207742
6314,thoubal,manipur,2018,3,19399,34092748.237245426
6315,bishnupur,manipur,2018,3,13649,24368236.711014666
6316,kangpokpi,manipur,2018,3,9151,27937402.09243063
6317,churachandpur,manipur,2018,3,8671,27468832.41328971
6318,kakching,manipur,2018,3,4590,9968419.417644013
6319,jiribam,manipur,2018,3,3959,6601625.253335206
6320,ukhrul,manipur,2018,3,3600,9802720.723219434
6321,tengnoupal,manipur,2018,3,3282,13385091.180977922
6322,795008,manipur,2018,3,22448,15778360.208970271
6323,795004,manipur,2018,3,22196,61681660.67057082
6324,795001,manipur,2018,3,15883,31271196.166412406
6325,795138,manipur,2018,3,10525,20443510.769133568
6326,795133,manipur,2018,3,8504,12631267.784410078
6327,795148,manipur,2018,3,7723,11875212.226570638
6328,795132,manipur,2018,3,6976,9049086.682711724
6329,795149,manipur,2018,3,6292,9524903.275712792
6330,795009,manipur,2018,3,6228,10405423.891936263
6331,795010,manipur,2018,3,5771,11283039.738901485
6332,imphal west,manipur,2018,4,71845,181598328.1568606
6333,imphal east,manipur,2018,4,54610,129176222.41262636
6334,thoubal,manipur,2018,4,24817,52899731.29086943
6335,bishnupur,manipur,2018,4,19048,37263259.12396773
6336,churachandpur,manipur,2018,4,14801,54503246.75234864
6337,kangpokpi,manipur,2018,4,13325,42081524.606101125
6338,kakching,manipur,2018,4,6508,13429124.00454451
6339,jiribam,manipur,2018,4,5444,13414981.155959103
6340,tengnoupal,manipur,2018,4,5426,22155446.62844094
6341,tamenglong,manipur,2018,4,4866,13057576.00717781
6342,795004,manipur,2018,4,32711,95104886.51172696
6343,795001,manipur,2018,4,19824,48128337.59258818
6344,795138,manipur,2018,4,12501,27087023.257224698
6345,795133,manipur,2018,4,10795,19534498.355745625
6346,795148,manipur,2018,4,9494,18953989.770510618
6347,795132,manipur,2018,4,7849,13377220.69851027
6348,795149,manipur,2018,4,7506,16701062.637170646
6349,795002,manipur,2018,4,7121,22565426.57785627
6350,795107,manipur,2018,4,7028,25299899.69137483
6351,795008,manipur,2018,4,6971,12533403.844624616
6352,imphal west,manipur,2019,1,79612,205676258.93003774
6353,imphal east,manipur,2019,1,65076,147611078.93080652
6354,thoubal,manipur,2019,1,24257,47210976.00123881
6355,bishnupur,manipur,2019,1,19486,48193281.39036341
6356,churachandpur,manipur,2019,1,16940,53360483.20022403
6357,kangpokpi,manipur,2019,1,15937,42225052.52830845
6358,kakching,manipur,2019,1,6683,13774811.29579331
6359,tamenglong,manipur,2019,1,6373,13975000.543136505
6360,ukhrul,manipur,2019,1,6222,16838560.888422478
6361,tengnoupal,manipur,2019,1,6064,21054191.304917276
6362,795004,manipur,2019,1,35245,109634944.30257642
6363,795001,manipur,2019,1,24838,56727468.16179132
6364,795002,manipur,2019,1,12432,25977979.478554804
